what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1332623234484
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1332623234484
stopped,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1332623234484
stopped,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1332623234484
stopped,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1332623234484
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1332623234499
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1332623234499
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1332623234499
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1332623234499
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1332623234499
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1332623234499
stopped,bundle,com.aptana.editor.beaver,3.0.0.1318454741,"com.aptana.editor.beaver",1332623234499
stopped,bundle,com.aptana.editor.coffee,3.0.0.1325707921,"com.aptana.editor.coffee",1332623234499
stopped,bundle,com.aptana.editor.css.formatter,3.0.0.1327409849,"com.aptana.editor.css.formatter",1332623234499
stopped,bundle,com.aptana.editor.ruby.formatter.epl,3.0.2.1326239141,"com.aptana.editor.ruby.formatter.epl",1332623234499
stopped,bundle,com.aptana.editor.haml,3.0.2.1319153036,"com.aptana.editor.haml",1332623234499
stopped,bundle,com.aptana.ruby.debug.ui,3.0.2.1322066031,"com.aptana.ruby.debug.ui",1332623234499
stopped,bundle,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb",1332623234499
stopped,bundle,com.aptana.editor.php.formatter,3.0.0.1327100530,"com.aptana.editor.php.formatter",1332623234499
stopped,bundle,org.python.pydev.django_templates,2.4.0.2012020116,"org.python.pydev.django_templates",1332623234499
stopped,bundle,com.aptana.editor.html.formatter,3.0.3.1326238924,"com.aptana.editor.html.formatter",1332623234499
stopped,bundle,com.aptana.editor.markdown,3.0.0.1312318673,"com.aptana.editor.markdown",1332623234499
stopped,bundle,com.aptana.editor.php,3.0.3.1327100530,"com.aptana.editor.php",1332623234499
stopped,bundle,com.aptana.portal.ui.eclipse35,3.0.0.1329151902,"com.aptana.portal.ui.eclipse35",1332623234499
stopped,bundle,com.aptana.portal.ui.eclipse36,3.0.0.1313011284,"com.aptana.portal.ui.eclipse36",1332623234499
stopped,bundle,com.aptana.samples.ui,3.0.0.1327541770,"com.aptana.samples.ui",1332623234499
stopped,bundle,com.aptana.portal.ui,3.0.0.1322703189,"com.aptana.portal.ui",1332623234499
stopped,bundle,org.radrails.rails.ui,3.0.2.1320689232,"org.radrails.rails.ui",1332623234499
stopped,bundle,com.aptana.workbench,3.0.0.1324069506,"com.aptana.workbench",1332623234499
stopped,bundle,com.aptana.explorer,3.0.0.1316716614,"com.aptana.explorer",1332623234499
stopped,bundle,com.aptana.js.debug.ui,3.0.0.1313451701,"com.aptana.js.debug.ui",1332623234499
stopped,bundle,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1332623234499
stopped,bundle,com.aptana.editor.sass,3.0.2.1322070237,"com.aptana.editor.sass",1332623234499
stopped,bundle,com.aptana.editor.svg,3.0.3.1317303845,"com.aptana.editor.svg",1332623234499
stopped,bundle,com.aptana.editor.css,3.0.3.1326757715,"com.aptana.editor.css",1332623234499
stopped,bundle,com.aptana.editor.diff,3.0.0.1317303845,"com.aptana.editor.diff",1332623234499
stopped,bundle,com.aptana.editor.xml.formatter,3.0.0.1326238924,"com.aptana.editor.xml.formatter",1332623234499
stopped,bundle,com.aptana.editor.xml,3.0.0.1319571596,"com.aptana.editor.xml",1332623234499
stopped,bundle,com.aptana.editor.js.formatter,3.0.3.1326238924,"com.aptana.editor.js.formatter",1332623234499
stopped,bundle,com.aptana.editor.json,3.0.0.1326238924,"com.aptana.editor.json",1332623234530
stopped,bundle,com.aptana.formatter.ui.epl,3.0.0.1326324667,"com.aptana.formatter.ui.epl",1332623234530
stopped,bundle,com.aptana.editor.dtd,3.0.0.1312318673,"com.aptana.editor.dtd",1332623234530
stopped,bundle,com.aptana.editor.idl,3.0.0.1312318673,"com.aptana.editor.idl",1332623234530
stopped,bundle,com.aptana.editor.js,3.0.3.1326473864,"com.aptana.editor.js",1332623234530
stopped,bundle,com.aptana.editor.php.epl,3.0.0.1327100530,"com.aptana.editor.php.epl",1332623234530
stopped,bundle,com.aptana.editor.ruby,3.0.3.1320702265,"com.aptana.editor.ruby",1332623234530
stopped,bundle,com.aptana.ruby.ui,3.0.2.1322528885,"com.aptana.ruby.ui",1332623234530
stopped,bundle,com.aptana.projects,3.0.0.1326758008,"com.aptana.projects",1332623234530
stopped,bundle,com.aptana.deploy.ftp,3.0.3.1321500599,"com.aptana.deploy.ftp",1332623234530
stopped,bundle,com.aptana.syncing.ui,3.0.3.1320185576,"com.aptana.syncing.ui",1332623234530
stopped,bundle,com.aptana.ui.secureftp,3.0.0.1313195111,"com.aptana.ui.secureftp",1332623234530
stopped,bundle,com.aptana.ui.ftp,3.0.0.1315851584,"com.aptana.ui.ftp",1332623234530
stopped,bundle,com.aptana.ui.s3,3.0.0.1312932604,"com.aptana.ui.s3",1332623234530
stopped,bundle,com.aptana.ui.io,3.0.0.1325721413,"com.aptana.ui.io",1332623234530
stopped,bundle,com.aptana.editor.text,3.0.0.1312318673,"com.aptana.editor.text",1332623234530
stopped,bundle,com.aptana.editor.yaml,3.0.0.1319153173,"com.aptana.editor.yaml",1332623234530
stopped,bundle,com.aptana.preview,3.0.0.1324505261,"com.aptana.preview",1332623234530
stopped,bundle,org.python.pydev.red_core,2.4.0.2012020116,"org.python.pydev.red_core",1332623234530
stopped,bundle,com.aptana.editor.common,3.0.3.1328568823,"com.aptana.editor.common",1332623234530
stopped,bundle,com.aptana.editor.findbar,3.0.0.1326349361,"com.aptana.editor.findbar",1332623234530
stopped,bundle,com.aptana.git.ui,3.0.3.1328222732,"com.aptana.git.ui",1332623234530
stopped,bundle,com.aptana.console,3.0.0.1321573158,"com.aptana.console",1332623234530
stopped,bundle,com.aptana.formatter.epl,3.0.0.1326742432,"com.aptana.formatter.epl",1332623234530
stopped,bundle,com.aptana.index.core.ui,3.0.0.1315934874,"com.aptana.index.core.ui",1332623234530
stopped,bundle,com.aptana.scripting.ui,3.0.0.1322862427,"com.aptana.scripting.ui",1332623234530
stopped,bundle,com.aptana.deploy.capistrano,3.0.3.1321500599,"com.aptana.deploy.capistrano",1332623234530
stopped,bundle,com.aptana.deploy.engineyard,3.0.3.1321500599,"com.aptana.deploy.engineyard",1332623234530
stopped,bundle,com.aptana.deploy.heroku,3.0.3.1321500599,"com.aptana.deploy.heroku",1332623234530
stopped,bundle,com.aptana.terminal,3.0.0.1321644809,"com.aptana.terminal",1332623234530
stopped,bundle,com.aptana.theme,3.0.0.1320258654,"com.aptana.theme",1332623234530
stopped,bundle,com.aptana.debug.ui,3.0.3.1313193469,"com.aptana.debug.ui",1332623234530
stopped,bundle,com.aptana.documentation,3.0.0.1325132627,"com.aptana.documentation",1332623234530
stopped,bundle,com.aptana.webserver.ui,3.0.0.1322781931,"com.aptana.webserver.ui",1332623234530
stopped,bundle,com.aptana.ui,3.0.3.1325786963,"com.aptana.ui",1332623234530
stopped,bundle,com.python.pydev.codecompletion,2.4.0.2012020116,"com.python.pydev.codecompletion",1332623234530
stopped,bundle,com.python.pydev.refactoring,2.4.0.2012020116,"com.python.pydev.refactoring",1332623234530
stopped,bundle,com.python.pydev.analysis,2.4.0.2012020116,"com.python.pydev.analysis",1332623234530
